usecs   ticks  time part mamType noteType channel pitch velocity    other
500000       0 0.000    0       2       f0       f    51       e6 00000000
    0   87120 0.000    1       0       80       0    46        0 00000000
    0   87120 0.000    1       0       80       0    43        0 00000000
    0   87120 0.000    1       0       90       0    48       64 00000000
    0   87120 0.000    1       0       90       0    44       64 00000000
    0   87840 0.000    1       0       80       0    48        0 00000000
    0   87840 0.000    1       0       80       0    44        0 00000000
    0   88080 0.000    1       0       90       0    41       64 00000000
    0   88560 0.000    1       0       80       0    41        0 00000000
    0   88560 0.000    1       0       90       0    48       64 00000000
    0   88680 0.000    1       0       80       0    48        0 00000000
    0   88680 0.000    1       0       90       0    46       64 00000000
    0   88800 0.000    1       0       80       0    46        0 00000000
    0   88800 0.000    1       0       90       0    4b       64 00000000
    0   89040 0.000    1       0       80       0    4b        0 00000000
    0   89040 0.000    1       0       90       0    44       64 00000000
    0   89280 0.000    1       0       80       0    44        0 00000000
    0   89280 0.000    1       0       90       0    43       64 00000000
    0   89280 0.000    1       0       90       0    3f       64 00000000
    0   89520 0.000    1       0       80       0    43        0 00000000
    0   89520 0.000    1       0       80       0    3f        0 00000000
    0   89520 0.000    1       0       90       0    44       64 00000000
    0   89520 0.000    1       0       90       0    41       64 00000000
    0   89760 0.000    1       0       80       0    44        0 00000000
    0   89760 0.000    1       0       80       0    41        0 00000000
    0   89760 0.000    1       0       90       0    43       64 00000000
    0   89760 0.000    1       0       90       0    3f       64 00000000
    0   90000 0.000    1       0       80       0    43        0 00000000
    0   90000 0.000    1       0       80       0    3f        0 00000000
    0   90000 0.000    1       0       90       0    44       64 00000000
    0   90000 0.000    1       0       90       0    41       64 00000000
    0   90120 0.000    1       0       80       0    44        0 00000000
    0   90120 0.000    1       0       80       0    41        0 00000000
    0   90120 0.000    1       0       90       0    45       64 00000000
    0   90120 0.000    1       0       90       0    42       64 00000000
    0   90240 0.000    1       0       80       0    45        0 00000000
    0   90240 0.000    1       0       80       0    42        0 00000000
    0   90240 0.000    1       0       90       0    46       64 00000000
    0   90240 0.000    1       0       90       0    43       64 00000000
    0   90960 0.000    1       0       80       0    46        0 00000000
    0   90960 0.000    1       0       80       0    43        0 00000000
    0   90960 0.000    1       0       90       0    44       64 00000000
    0   90960 0.000    1       0       90       0    41       64 00000000
    0   91680 0.000    1       0       80       0    44        0 00000000
    0   91680 0.000    1       0       80       0    41        0 00000000
    0   91920 0.000    1       0       90       0    43       64 00000000
    0   92160 0.000    1       0       90       0    3f       64 00000000
    0   92400 0.000    1       0       80       0    43        0 00000000
    0   92400 0.000    1       0       80       0    3f        0 00000000
    0   92400 0.000    1       0       90       0    44       64 00000000
    0   92400 0.000    1       0       90       0    41       64 00000000
    0   93960 0.000    1       0       80       0    44        0 00000000
    0   93960 0.000    1       0       80       0    41        0 00000000
    0  129600 0.000    1       1       b0       0     0        0 00000000
    0  129600 0.000    1       1       b0       0    20        0 00000000
    0  129600 0.000    1       1       c0       0     0        0 00000000
    0  129600 0.000    1       1       b0       0     b       64 00000000
    0  129600 0.000    1       0       90       0    48       64 00000000
    0  129600 0.000    1       0       90       0    54       64 00000000
    0  129600 0.000    1       0       90       0    44       50 00000000
    0  130320 0.000    1       0       80       0    48        0 00000000
    0  130320 0.000    1       0       80       0    54        0 00000000
    0  130320 0.000    1       0       80       0    44        0 00000000
    0  130320 0.000    1       0       90       0    4d       64 00000000
    0  130320 0.000    1       0       90       0    59       64 00000000
    0  130320 0.000    1       0       90       0    44       50 00000000
    0  131040 0.000    1       0       80       0    4d        0 00000000
    0  131040 0.000    1       0       80       0    59        0 00000000
    0  131040 0.000    1       0       80       0    44        0 00000000
    0  131040 0.000    1       0       90       0    4f       64 00000000
    0  131040 0.000    1       0       90       0    5b       64 00000000
    0  131040 0.000    1       0       90       0    46       50 00000000
    0  131520 0.000    1       0       80       0    4f        0 00000000
    0  131520 0.000    1       0       80       0    5b        0 00000000
    0  131520 0.000    1       0       80       0    46        0 00000000
    0  131520 0.000    1       1       b0       0     b       64 00000000
    0  131520 0.000    1       0       90       0    48       64 00000000
    0  131520 0.000    1       0       90       0    54       64 00000000
    0  131520 0.000    1       0       90       0    44       50 00000000
    0  131568 0.000    1       1       b0       0     b       63 00000000
    0  131664 0.000    1       1       b0       0     b       62 00000000
    0  131712 0.000    1       1       b0       0     b       61 00000000
    0  131760 0.000    1       1       b0       0     b       60 00000000
    0  131856 0.000    1       1       b0       0     b       5f 00000000
    0  131904 0.000    1       1       b0       0     b       5e 00000000
    0  132000 0.000    1       1       b0       0     b       5d 00000000
    0  132048 0.000    1       1       b0       0     b       5c 00000000
    0  132096 0.000    1       1       b0       0     b       5b 00000000
    0  132192 0.000    1       1       b0       0     b       5a 00000000
    0  132240 0.000    1       0       80       0    48        0 00000000
    0  132240 0.000    1       0       80       0    54        0 00000000
    0  132240 0.000    1       0       80       0    44        0 00000000
    0  132240 0.000    1       1       b0       0     b       59 00000000
    0  132240 0.000    1       0       90       0    4d       64 00000000
    0  132240 0.000    1       0       90       0    59       64 00000000
    0  132240 0.000    1       0       90       0    44       50 00000000
    0  132336 0.000    1       1       b0       0     b       58 00000000
    0  132384 0.000    1       1       b0       0     b       57 00000000
    0  132432 0.000    1       1       b0       0     b       56 00000000
    0  132528 0.000    1       1       b0       0     b       55 00000000
    0  132576 0.000    1       1       b0       0     b       54 00000000
    0  132672 0.000    1       1       b0       0     b       53 00000000
    0  132720 0.000    1       1       b0       0     b       52 00000000
    0  132768 0.000    1       1       b0       0     b       51 00000000
    0  132864 0.000    1       1       b0       0     b       50 00000000
    0  132912 0.000    1       1       b0       0     b       4f 00000000
    0  132960 0.000    1       0       80       0    4d        0 00000000
    0  132960 0.000    1       0       80       0    59        0 00000000
    0  132960 0.000    1       0       80       0    44        0 00000000
    0  132960 0.000    1       0       90       0    4f       64 00000000
    0  132960 0.000    1       0       90       0    5b       64 00000000
    0  132960 0.000    1       0       90       0    46       50 00000000
    0  133008 0.000    1       1       b0       0     b       4e 00000000
    0  133056 0.000    1       1       b0       0     b       4d 00000000
    0  133104 0.000    1       1       b0       0     b       4c 00000000
    0  133200 0.000    1       1       b0       0     b       4b 00000000
    0  133248 0.000    1       1       b0       0     b       4a 00000000
    0  133344 0.000    1       1       b0       0     b       49 00000000
    0  133380 0.000    1       0       80       0    4f        0 00000000
    0  133380 0.000    1       0       80       0    5b        0 00000000
    0  133380 0.000    1       0       80       0    46        0 00000000
    0  133380 0.000    1       0       90       0    5b       4e 00000000
    0  133380 0.000    1       0       90       0    4f       4d 00000000
    0  133380 0.000    1       0       90       0    46       36 00000000
    0  133392 0.000    1       1       b0       0     b       48 00000000
    0  133440 0.000    1       0       80       0    5b        0 00000000
    0  133440 0.000    1       0       80       0    4f        0 00000000
    0  133440 0.000    1       0       80       0    46        0 00000000
    0  133440 0.000    1       1       b0       0     b       47 00000000
    0  133440 0.000    1       0       90       0    50       64 00000000
    0  133440 0.000    1       0       90       0    5c       64 00000000
    0  133440 0.000    1       0       90       0    48       50 00000000
    0  133536 0.000    1       1       b0       0     b       46 00000000
    0  133584 0.000    1       1       b0       0     b       45 00000000
    0  133680 0.000    1       1       b0       0     b       44 00000000
    0  133728 0.000    1       1       b0       0     b       43 00000000
    0  133776 0.000    1       1       b0       0     b       42 00000000
    0  133872 0.000    1       1       b0       0     b       41 00000000
    0  133920 0.000    1       0       80       0    50        0 00000000
    0  133920 0.000    1       0       80       0    5c        0 00000000
    0  133920 0.000    1       0       80       0    48        0 00000000
    0  133920 0.000    1       1       b0       0     b       40 00000000
    0  133920 0.000    1       0       90       0    4d       64 00000000
    0  133920 0.000    1       0       90       0    59       64 00000000
    0  133920 0.000    1       0       90       0    44       50 00000000
    0  134016 0.000    1       1       b0       0     b       3f 00000000
    0  134064 0.000    1       1       b0       0     b       3e 00000000
    0  134112 0.000    1       1       b0       0     b       3d 00000000
    0  134208 0.000    1       1       b0       0     b       3c 00000000
    0  134256 0.000    1       1       b0       0     b       3b 00000000
    0  134352 0.000    1       1       b0       0     b       3a 00000000
    0  134400 0.000    1       0       80       0    4d        0 00000000
    0  134400 0.000    1       0       80       0    59        0 00000000
    0  134400 0.000    1       0       80       0    44        0 00000000
    0  134400 0.000    1       1       b0       0     b       39 00000000
    0  134400 0.000    1       0       90       0    4f       64 00000000
    0  134400 0.000    1       0       90       0    5b       64 00000000
    0  134400 0.000    1       0       90       0    46       50 00000000
    0  134448 0.000    1       1       b0       0     b       38 00000000
    0  134544 0.000    1       1       b0       0     b       37 00000000
    0  134592 0.000    1       1       b0       0     b       36 00000000
    0  134688 0.000    1       1       b0       0     b       35 00000000
    0  134736 0.000    1       1       b0       0     b       34 00000000
    0  134784 0.000    1       1       b0       0     b       33 00000000
    0  134880 0.000    1       0       80       0    4f        0 00000000
    0  134880 0.000    1       0       80       0    5b        0 00000000
    0  134880 0.000    1       0       80       0    46        0 00000000
    0  134880 0.000    1       1       b0       0     b       32 00000000
    0  134880 0.000    1       0       90       0    4b       64 00000000
    0  134880 0.000    1       0       90       0    57       64 00000000
    0  134880 0.000    1       0       90       0    43       50 00000000
